Cod_setor,lider_masculino,lider_feminino,porcentagem_lideres_femininos
130110005000026,235,19,7.480314960629922
130110005000027,211,7,3.211009174311927
130110005000028,157,30,16.042780748663102
130110005000029,73,12,14.117647058823529
130110005000030,24,4,14.285714285714285
130110005000031,106,48,31.16883116883117
130110005000032,95,2,2.0618556701030926
130110005000033,179,9,4.787234042553192
130110005000034,80,91,53.216374269005854
130110005000035,112,12,9.67741935483871
130110005000036,11,1,8.333333333333332
130110005000037,70,151,68.32579185520362
130110005000038,12,2,14.285714285714285
130110005000039,48,8,14.285714285714285
130110005000040,54,4,6.896551724137931
130110005000041,83,81,49.390243902439025
130110005000042,0,0,NaN
130110005000043,208,119,36.391437308868504
130110005000044,8,7,46.666666666666664
130110005000045,192,129,40.18691588785047
130110005000046,93,30,24.390243902439025
130110005000047,136,68,33.33333333333333
130110005000048,35,6,14.634146341463413
130110005000049,0,0,NaN
130110005000050,163,26,13.756613756613756
130110005000051,117,39,25
130110005000052,13,2,13.333333333333334
130110005000053,11,1,8.333333333333332
130110005000054,40,5,11.11111111111111
130110005000055,15,1,6.25
130110005000056,11,1,8.333333333333332
130110005000057,0,0,NaN
130110005000058,130,41,23.976608187134502
130110005000059,143,49,25.520833333333332
130115905000001,176,83,32.04633204633205
130115905000002,118,29,19.727891156462583
130115905000003,164,28,14.583333333333334
130115905000004,259,63,19.565217391304348
130115905000005,208,28,11.864406779661017
130115905000006,197,31,13.596491228070176
130115905000007,96,14,12.727272727272727
130115905000008,178,37,17.209302325581397
130115905000009,190,55,22.448979591836736
130115905000010,204,26,11.304347826086957
130115905000011,87,138,61.33333333333333
130115905000012,236,41,14.801444043321299
130115905000013,149,220,59.62059620596206
130115905000014,343,122,26.236559139784948
130115905000015,248,35,12.36749116607774
130115905000016,157,46,22.660098522167488
130115905000017,152,156,50.649350649350644
130115905000018,151,8,5.031446540880504
130115905000019,0,0,NaN
130115905000020,106,1,0.9345794392523363
130115905000021,44,107,70.86092715231787
130115905000022,0,0,NaN
130115905000023,5,3,37.5
130115905000024,5,1,16.666666666666664
130115905000025,103,127,55.21739130434783
130115905000026,294,28,8.695652173913043
130115905000027,0,0,NaN
130115905000028,4,1,20
130115905000029,4,2,33.33333333333333
130115905000030,8,4,33.33333333333333
130115905000031,3,2,40
130115905000032,251,20,7.380073800738007
130115905000033,105,51,32.69230769230769
130120905000001,167,114,40.569395017793596
130120905000002,140,122,46.56488549618321
130120905000003,164,119,42.04946996466431
130120905000004,141,105,42.68292682926829
130120905000005,191,126,39.74763406940063
130120905000006,125,127,50.39682539682539
130120905000007,130,136,51.127819548872175
130120905000008,74,133,64.25120772946859
130120905000009,163,112,40.72727272727273
130120905000010,120,82,40.5940594059406
130120905000011,146,68,31.775700934579437
130120905000012,190,90,32.142857142857146
130120905000013,156,149,48.85245901639344
130120905000014,122,116,48.739495798319325
130120905000015,188,159,45.821325648414984
130120905000016,96,171,64.04494382022472
130120905000017,189,147,43.75
130120905000018,99,182,64.76868327402136
130120905000019,165,118,41.69611307420495
130120905000020,190,124,39.490445859872615
130120905000021,237,207,46.62162162162162
130120905000022,248,161,39.36430317848411
130120905000023,211,178,45.75835475578406
130120905000024,131,117,47.17741935483871
130120905000025,185,132,41.6403785488959
130120905000026,124,109,46.78111587982833
130120905000027,206,49,19.215686274509807
130120905000028,23,33,58.92857142857143
130120905000029,178,126,41.44736842105263
130120905000030,142,41,22.404371584699454
130120905000031,267,22,7.612456747404845
130120905000032,164,14,7.865168539325842
130120905000033,108,5,4.424778761061947
130120905000034,91,11,10.784313725490197
130120905000035,119,10,7.751937984496124
130120905000036,12,7,36.84210526315789
130120905000037,52,14,21.21212121212121
130120905000038,17,3,15
130120905000039,66,20,23.25581395348837
130120905000040,52,11,17.46031746031746
130120905000041,100,49,32.88590604026846
130120905000042,37,36,49.31506849315068
130120905000043,183,18,8.955223880597014
130120905000044,63,9,12.5
130120905000045,46,5,9.803921568627452
130120905000046,103,4,3.7383177570093453
130120905000047,104,11,9.565217391304348
130120905000048,75,41,35.3448275862069
130120905000049,101,62,38.036809815950924
130120905000050,53,53,50
130120905000051,87,17,16.346153846153847
130120905000052,14,8,36.36363636363637
130120905000053,12,6,33.33333333333333
130120905000054,28,15,34.883720930232556
130120905000055,6,1,14.285714285714285
130120905000056,5,2,28.57142857142857
130120905000057,10,2,16.666666666666664
130120905000058,15,1,6.25
130120905000059,22,0,0
130120905000060,11,0,0
130120905000061,23,36,61.016949152542374
130120905000062,19,8,29.629629629629626
130120905000063,10,2,16.666666666666664
130120905000064,36,3,7.6923076923076925
130120905000065,217,61,21.942446043165468
130120905000066,138,20,12.658227848101266
130120905000067,29,2,6.451612903225806
130120905000068,108,11,9.243697478991598
130120905000069,38,12,24
130120905000070,129,70,35.175879396984925
130120905000071,66,3,4.3478260869565215
130120905000072,34,3,8.108108108108109
130120905000073,22,1,4.3478260869565215
130120905000074,0,0,NaN
130120905000075,11,2,15.384615384615385
130120905000076,144,14,8.860759493670885
130120905000077,102,7,6.422018348623854
130120905000078,0,0,NaN
130120905000084,5,0,0
130120905000085,22,2,8.333333333333332
130120905000086,4,1,20
130120905000087,7,1,12.5
130120905000090,5,1,16.666666666666664
130120905000091,7,3,30
130120905000093,18,13,41.935483870967744
130120905000094,244,58,19.205298013245034
130120905000095,161,81,33.47107438016529
130120905000096,64,28,30.434782608695656
130120905000097,92,26,22.033898305084744
130120905000098,199,145,42.151162790697676
130120905000099,133,124,48.249027237354085
130120905000100,146,99,40.40816326530612
130120905000101,81,49,37.69230769230769
130120905000102,129,108,45.56962025316456
130120905000103,60,16,21.052631578947366
130120905000104,135,63,31.818181818181817
130120905000105,113,193,63.0718954248366
130120905000106,184,111,37.6271186440678
130120905000107,26,18,40.909090909090914
130120905000108,15,1,6.25
130130805000001,105,141,57.3170731707317
130130805000002,136,187,57.89473684210527
130130805000003,173,129,42.71523178807947
130130805000004,114,85,42.71356783919598
130130805000005,161,110,40.59040590405904
130130805000006,205,116,36.13707165109034
130130805000007,190,96,33.56643356643357
130130805000008,112,84,42.857142857142854
130130805000009,48,2,4
130130805000010,199,7,3.3980582524271843
130130805000012,100,5,4.761904761904762
130130805000013,84,20,19.230769230769234
130130805000014,116,55,32.16374269005848
130130805000015,119,13,9.848484848484848
130130805000016,133,11,7.638888888888889
130130805000017,164,137,45.51495016611295
130130805000018,168,83,33.067729083665334
130130805000019,161,74,31.48936170212766
130130805000020,131,68,34.17085427135678
130130810000001,51,1,1.9230769230769231
130130810000002,135,3,2.1739130434782608
130130810000004,5,0,0
130130810000005,39,5,11.363636363636363
130130810000006,65,1,1.5151515151515151
130130810000007,26,3,10.344827586206897
130130810000009,35,0,0
130130810000010,64,6,8.571428571428571
130130810000011,5,0,0
130140705000001,143,74,34.10138248847927
130140705000002,95,112,54.106280193236714
130140705000003,164,100,37.878787878787875
130140705000004,155,149,49.01315789473684
130140705000005,75,51,40.476190476190474
130140705000006,131,111,45.867768595041326
130140705000007,41,47,53.40909090909091
130140705000008,70,65,48.148148148148145
130140705000009,126,87,40.845070422535215
130140705000010,123,89,41.9811320754717
130140705000011,93,98,51.30890052356021
130140705000012,60,92,60.526315789473685
130140705000013,129,111,46.25
130140705000014,103,44,29.931972789115648
130140705000015,102,65,38.92215568862276
130140705000016,7,0,0
130140705000017,87,3,3.3333333333333335
130140705000018,50,11,18.0327868852459
130140705000019,30,8,21.052631578947366
130140705000020,26,12,31.57894736842105
130140705000021,22,0,0
130140705000022,27,3,10
130140705000023,10,0,0
130140705000024,40,18,31.03448275862069
130140705000025,91,12,11.650485436893204
130140705000026,10,23,69.6969696969697
130140705000027,4,9,69.23076923076923
130140705000028,5,4,44.44444444444444
130140705000029,8,7,46.666666666666664
130140705000030,69,16,18.823529411764707
130140705000031,44,12,21.428571428571427
130140705000033,6,2,25
130140705000036,65,15,18.75
130140705000038,10,48,82.75862068965517
130140705000039,21,2,8.695652173913043
130140705000042,20,26,56.52173913043478
130140705000043,20,40,66.66666666666666
130140705000044,63,87,57.99999999999999
130140705000045,154,20,11.494252873563218
130140705000046,146,8,5.194805194805195
130140705000047,39,1,2.5
130140705000048,119,67,36.02150537634409
130140705000049,65,93,58.86075949367089
130140705000050,72,38,34.54545454545455
130140705000051,56,116,67.44186046511628
130140705000052,17,40,70.17543859649122
130140705000053,140,68,32.69230769230769
130140705000054,196,67,25.475285171102662
130140705000055,72,17,19.101123595505616
130140705000056,64,50,43.859649122807014
130140705000057,92,81,46.82080924855491
130140705000058,25,2,7.4074074074074066
130140705000059,12,18,60
130140705000060,17,15,46.875
130140705000061,17,21,55.26315789473685
130140705000062,50,27,35.064935064935064
130140705000063,21,11,34.375
130140705000064,0,0,NaN
130140705000065,0,0,NaN
130140705000066,12,2,14.285714285714285
130140705000067,6,1,14.285714285714285
130140705000069,10,2,16.666666666666664
130140705000070,0,0,NaN
130140705000071,11,0,0
130140705000073,5,1,16.666666666666664
130140705000074,8,0,0
130140705000075,3,2,40
130140705000076,0,0,NaN
130140705000078,0,0,NaN
130140705000079,6,0,0
130140705000080,0,0,NaN
130140705000082,7,0,0
130140705000083,23,1,4.166666666666666
130150605000001,128,115,47.325102880658434
130150605000002,74,41,35.65217391304348
130150605000003,165,90,35.294117647058826
130150605000004,97,88,47.56756756756757
130150605000005,51,33,39.285714285714285
130150605000006,142,198,58.235294117647065
130150605000007,51,28,35.44303797468354
130150605000008,36,79,68.69565217391305
130150605000009,6,0,0
130150605000012,280,26,8.49673202614379
130150605000013,107,3,2.727272727272727
130150605000014,53,4,7.017543859649122
130150605000015,108,2,1.8181818181818181
130150605000016,38,6,13.636363636363635
130150605000017,35,0,0
130150605000019,79,1,1.25
130150605000020,42,4,8.695652173913043
130150605000021,20,2,9.090909090909092
130150605000022,21,1,4.545454545454546
130150605000023,9,0,0
130150605000025,9,2,18.181818181818183
130150605000026,36,1,2.7027027027027026
130150605000027,74,55,42.63565891472868
130150605000028,43,81,65.32258064516128
130150605000029,162,135,45.45454545454545
130150605000030,73,44,37.60683760683761
130150605000031,28,3,9.67741935483871
130150605000032,7,0,0
130150605000034,0,0,NaN
130150605000035,0,0,NaN
130150605000036,20,1,4.761904761904762
130150605000037,0,0,NaN
130150605000038,29,3,9.375
130150605000039,7,0,0
130150605000040,82,41,33.33333333333333
130160505000001,91,53,36.80555555555556
130160505000002,135,109,44.67213114754098
130160505000003,107,52,32.70440251572327
130160505000004,108,65,37.57225433526011
130160505000005,186,80,30.075187969924812
130160505000006,140,48,25.53191489361702
130160505000007,99,76,43.42857142857143
130160505000008,135,41,23.295454545454543
130160505000009,42,9,17.647058823529413
130160505000010,21,4,16
130160505000011,117,11,8.59375
130160505000012,28,5,15.151515151515152
130160505000013,28,6,17.647058823529413
130160505000014,43,1,2.272727272727273
130160505000015,15,5,25
130160505000016,47,2,4.081632653061225
130160505000017,17,1,5.555555555555555
130160505000018,60,15,20
130160505000019,77,10,11.494252873563218
130160505000020,27,6,18.181818181818183
130160505000021,30,9,23.076923076923077
130160505000022,114,20,14.925373134328357
130160505000023,19,4,17.391304347826086
130160505000025,58,2,3.3333333333333335
130160505000027,51,11,17.741935483870968
130160505000028,55,13,19.11764705882353
130160505000029,17,7,29.166666666666668
130160505000030,16,3,15.789473684210526
130160505000031,91,72,44.171779141104295
130160505000032,114,53,31.736526946107784
130160505000033,126,74,37
130160505000034,231,112,32.6530612244898
130160505000035,141,66,31.88405797101449
130160505000036,123,64,34.22459893048128
130160505000039,5,1,16.666666666666664
130160505000040,10,5,33.33333333333333
130160505000041,34,9,20.930232558139537
130160505000042,12,6,33.33333333333333
130165405000001,144,79,35.42600896860987
130165405000002,135,97,41.810344827586206
130165405000003,135,73,35.09615384615385
130165405000004,70,15,17.647058823529413
130165405000005,218,6,2.6785714285714284
130165405000006,46,1,2.127659574468085
130165405000007,106,15,12.396694214876034
130165405000008,69,130,65.32663316582915
130165405000009,55,116,67.83625730994152
130165405000010,66,52,44.06779661016949
130165405000011,81,60,42.5531914893617
130165405000012,119,84,41.37931034482759
130165405000013,11,30,73.17073170731707
130165405000014,195,30,13.333333333333334
130165405000015,211,16,7.048458149779736
130165405000016,14,16,53.333333333333336
130165405000017,115,29,20.13888888888889
130170405000001,133,76,36.36363636363637
130170405000002,123,65,34.57446808510639
130170405000003,111,76,40.64171122994652
130170405000004,89,79,47.023809523809526
130170405000005,71,113,61.41304347826087
130170405000006,170,87,33.85214007782101
130170405000007,71,49,40.833333333333336
130170405000008,23,13,36.11111111111111
130170405000009,69,78,53.06122448979592
130170405000010,133,57,30
130170405000011,165,100,37.735849056603776
130170405000012,100,95,48.717948717948715
130170405000013,127,64,33.50785340314136
130170405000014,173,111,39.08450704225352
130170405000015,332,69,17.206982543640898
130170405000016,142,69,32.70142180094787
130170405000017,26,14,35
130170405000018,96,47,32.86713286713287
130170405000019,88,51,36.69064748201439
130170405000020,115,99,46.26168224299065
130170405000021,144,59,29.064039408866993
130170405000022,108,62,36.470588235294116
130170405000023,105,126,54.54545454545454
130170405000024,99,126,56.00000000000001
130170405000025,148,107,41.96078431372549
130170405000026,192,65,25.291828793774318
130170405000027,127,54,29.83425414364641
130170405000028,133,29,17.901234567901234
130170405000029,243,30,10.989010989010989
130170405000030,165,16,8.83977900552486
130170405000031,88,5,5.376344086021505
130170405000032,115,11,8.73015873015873
130170405000033,54,9,14.285714285714285
130170405000034,58,5,7.936507936507936
130170405000035,36,11,23.404255319148938
130170405000036,50,7,12.280701754385964
130170405000037,208,28,11.864406779661017
130170405000038,192,60,23.809523809523807
